# Datetime, equity ($), cash flow ($)
2023-11-01 20:40:16.321892,1030.97,0
2023-11-01 20:45:23.533920,1032.18,0
2023-11-01 20:50:14.764540,1035.91,0
2023-11-01 20:55:58.285502,1035.36,0
2023-11-01 21:04:43.752678,1035.86,0
2023-11-01 21:29:20.237899,1037.27,0
2023-11-01 21:38:53.047433,1037.22,0
2023-11-01 21:48:56.508446,1038.73,0
2023-11-01 21:55:19.041849,1040.29,0
2023-11-02 15:25:22.572386,1088.33,0
2023-11-02 15:31:12.881465,1090.1,0
2023-11-02 15:35:21.271287,1086.22,0
2023-11-02 15:40:29.729973,1089.09,0
2023-11-02 15:45:44.619735,1089.4,0
2023-11-02 15:50:26.178303,1089,0
2023-11-02 15:55:28.016067,1091.71,0
2023-11-02 16:00:12.159163,1092.72,0
2023-11-02 16:05:19.298315,1095.09,0
2023-11-02 16:10:22.845521,1095.29,0
2023-11-02 16:15:15.556238,1091.92,0
