# Datetime, equity ($), cash flow ($)
2024-02-02 17:09:49.717038,1132.09,0
2024-02-02 17:19:33.460250,1132.09,0
2024-02-02 17:29:49.908721,1132.09,0
2024-02-02 17:38:02.170881,1132.09,0
2024-02-02 17:48:51.797051,1132.09,0
2024-02-02 17:59:49.320178,1132.09,0
2024-02-02 18:09:46.339401,1132.09,0
2024-02-02 18:19:44.442293,1132.09,0
2024-02-02 18:28:52.688842,1132.09,0
2024-02-02 18:38:54.566779,1132.09,0
2024-02-02 18:49:53.989248,1132.09,0
2024-02-02 18:59:51.654556,1132.09,0
2024-02-02 19:09:53.280549,1132.09,0
2024-02-02 19:24:46.449487,1132.09,0
2024-02-02 19:34:45.445583,1132.09,0
2024-02-02 19:44:43.459993,1132.09,0
2024-02-02 19:54:39.713735,1132.09,0
2024-02-02 20:04:48.042451,1132.09,0
2024-02-02 20:14:45.125435,1132.09,0
2024-02-02 20:23:43.080102,1132.09,0
2024-02-02 20:34:43.829171,1132.09,0
2024-02-02 20:49:45.303414,1132.09,0
2024-02-02 20:59:01.773314,1132.09,0
2024-02-02 21:09:41.068996,1132.09,0
2024-02-02 21:18:57.821491,1132.09,0
2024-02-02 21:29:38.523997,1132.09,0
2024-02-02 21:38:00.587353,1132.09,0
2024-02-02 21:49:40.590246,1132.09,0
2024-02-02 21:59:04.911287,1132.09,0
2024-02-06 15:04:59.366848,1132.09,0
2024-02-06 15:14:37.369883,1132.09,0
2024-02-06 15:24:46.581914,1132.09,0
2024-02-06 15:33:47.144468,1132.09,0
2024-02-06 15:43:46.478511,1132.09,0
2024-02-06 15:54:40.438638,1132.09,0
2024-02-06 16:03:56.598249,1132.09,0
2024-02-06 16:14:49.356138,1132.09,0
2024-02-06 16:23:48.560252,1132.09,0
2024-02-06 16:33:51.172661,1132.09,0
2024-02-07 15:04:59.521537,1132.09,0
2024-02-07 15:14:42.975008,1132.09,0
2024-02-07 15:24:40.757252,1132.09,0
2024-02-07 15:34:56.596081,1132.09,0
2024-02-07 15:43:59.919117,1132.09,0
2024-02-07 15:54:44.724330,1132.09,0
2024-02-07 16:09:02.637083,1132.09,0
2024-02-07 16:19:31.974307,1132.09,0
2024-02-07 16:29:45.005958,1132.09,0
2024-02-07 16:39:45.222562,1132.09,0
2024-02-07 16:49:22.587024,1132.09,0
2024-02-07 16:58:55.999572,1132.09,0
2024-02-07 17:09:54.680188,1132.09,0
2024-02-07 17:19:11.766238,1132.09,0
2024-02-07 17:29:48.586268,1132.09,0
2024-02-07 17:39:44.145199,1132.09,0
2024-02-07 17:49:46.272971,1132.09,0
2024-02-07 17:59:45.497299,1132.09,0
2024-02-07 18:08:50.350089,1132.09,0
2024-02-07 18:18:52.538232,1132.09,0
2024-02-07 18:30:00.303663,1132.09,0
2024-02-07 18:38:42.929874,1132.09,0
2024-02-07 18:49:42.601854,1132.09,0
2024-02-07 18:58:24.989441,1132.09,0
2024-02-07 19:08:44.480598,1132.09,0
2024-02-07 19:19:46.268044,1132.09,0
2024-02-07 19:28:51.206657,1132.09,0
2024-02-07 19:38:02.115311,1132.09,0
2024-02-07 19:49:50.854266,1132.09,0
2024-02-07 19:59:50.772278,1132.09,0
2024-02-07 20:10:00.614889,1132.09,0
2024-02-07 20:19:21.300129,1132.09,0
2024-02-07 20:29:30.373432,1132.09,0
2024-02-07 20:38:52.108205,1132.09,0
2024-02-07 20:48:02.451354,1132.09,0
2024-02-07 20:58:52.280470,1132.09,0
2024-02-07 21:08:54.479260,1132.09,0
2024-02-07 21:18:56.759169,1132.09,0
2024-02-07 21:29:54.145733,1132.09,0
2024-02-07 21:43:54.211045,1132.09,0
2024-02-07 21:53:53.497358,1132.09,0
2024-02-08 18:53:47.844656,1132.09,0
2024-02-08 19:03:20.535152,1132.09,0
2024-02-08 19:13:53.778978,1132.09,0
2024-02-08 19:23:56.086300,1132.09,0
2024-02-08 19:34:51.225574,1132.09,0
2024-02-08 19:44:53.227751,1132.09,0
2024-02-08 19:53:52.676152,1132.09,0
2024-02-08 20:04:44.742594,1132.09,0
2024-02-08 20:14:36.410655,1132.09,0
2024-02-09 15:04:39.600221,1132.09,0
2024-02-09 15:14:49.490895,1132.09,0
2024-02-09 15:24:47.135663,1132.09,0
2024-02-09 15:34:44.553804,1132.09,0
2024-02-09 15:44:35.294052,1132.09,0
2024-02-09 15:53:21.338870,1132.09,0
2024-02-09 16:04:51.051832,1132.09,0
2024-02-09 16:14:47.710086,1132.09,0
2024-02-09 16:23:59.802535,1132.09,0
2024-02-09 16:32:54.006964,1132.09,0
2024-02-09 16:39:41.978709,1132.09,0
2024-02-09 16:48:55.149579,1132.09,0
2024-02-09 17:07:55.327409,1132.09,0
2024-02-09 17:15:29.242880,1132.09,0
2024-02-09 17:23:39.758565,1132.09,0
2024-02-09 17:33:51.529919,1132.09,0
2024-02-09 17:44:43.082091,1132.09,0
2024-02-09 17:53:56.824769,1132.09,0
2024-02-09 18:04:49.182505,1132.09,0
2024-02-09 18:14:44.306742,1132.09,0
2024-02-09 18:24:40.459763,1132.09,0
2024-02-09 18:33:55.347266,1132.09,0
2024-02-09 18:43:56.509081,1132.09,0
2024-02-09 18:54:50.659288,1132.09,0
2024-02-09 19:03:51.218584,1132.09,0
2024-02-09 19:14:46.205260,1132.09,0
2024-02-09 19:24:40.267300,1132.09,0
2024-02-09 19:33:54.313473,1132.09,0
2024-02-09 19:44:48.282238,1132.09,0
2024-02-09 19:54:40.628336,1132.09,0
2024-02-09 20:03:01.448040,1132.09,0
2024-02-09 20:13:47.429537,1132.09,0
2024-02-09 20:23:48.429219,1132.09,0
2024-02-09 20:33:49.829004,1132.09,0
2024-02-09 20:42:28.283891,1132.09,0
2024-02-09 20:49:10.411470,1132.09,0
2024-02-09 20:59:50.235433,1132.09,0
2024-02-09 21:08:48.994483,1132.09,0
2024-02-09 21:18:49.900857,1132.09,0
2024-02-09 21:28:49.001629,1132.09,0
2024-02-09 21:39:41.724137,1132.09,0
2024-02-09 21:49:51.940791,1132.09,0
2024-02-09 21:59:44.696407,1132.09,0
2024-02-12 15:04:58.058664,1132.09,0
2024-02-12 15:14:34.081364,1132.09,0
2024-02-12 15:24:39.887854,1132.09,0
2024-02-12 15:34:45.890453,1132.09,0
2024-02-12 15:43:43.831056,1132.09,0
2024-02-12 15:53:41.690157,1132.09,0
2024-02-12 16:04:47.481817,1132.09,0
2024-02-12 16:12:51.097578,1132.09,0
2024-02-12 16:20:25.594025,1132.09,0
2024-02-12 16:28:40.979783,1132.09,0
2024-02-12 16:38:52.154038,1132.09,0
2024-02-12 16:48:48.876714,1132.09,0
2024-02-12 16:58:46.725622,1132.09,0
2024-02-12 17:09:38.008262,1132.09,0
2024-02-12 17:19:42.412250,1132.09,0
2024-02-12 17:28:53.894716,1132.09,0
2024-02-12 17:39:43.942179,1132.09,0
2024-02-12 17:47:44.966784,1132.09,0
2024-02-12 17:55:21.819579,1132.09,0
2024-02-12 18:03:58.367692,1132.09,0
2024-02-12 18:13:41.293422,1132.09,0
2024-02-12 18:23:22.417704,1132.09,0
2024-02-12 18:33:50.042374,1132.09,0
2024-02-12 18:44:39.951178,1132.09,0
2024-02-12 18:53:53.513807,1132.09,0
2024-02-12 19:03:18.713488,1132.09,0
2024-02-12 19:13:48.279622,1132.09,0
2024-02-12 19:23:48.396068,1132.09,0
2024-02-12 19:34:40.957360,1132.09,0
2024-02-12 19:43:00.447111,1132.09,0
2024-02-12 19:54:39.340452,1132.09,0
2024-02-12 20:03:53.064699,1132.09,0
2024-02-12 20:14:46.835887,1132.09,0
2024-02-12 20:23:45.954910,1132.09,0
2024-02-12 20:33:46.119294,1132.09,0
2024-02-12 20:44:40.454658,1132.09,0
2024-02-12 20:54:48.584075,1132.09,0
2024-02-12 21:02:52.944497,1132.09,0
2024-02-12 21:09:28.764482,1132.09,0
2024-02-12 21:19:16.302205,1132.09,0
2024-02-12 21:28:45.506590,1132.09,0
2024-02-12 21:39:11.961784,1132.09,0
2024-02-12 21:49:01.899272,1132.09,0
2024-02-12 21:58:39.806228,1132.09,0
2024-02-13 15:48:51.827725,1132.09,0
2024-02-13 15:59:44.660548,1132.09,0
2024-02-13 16:08:41.486128,1132.09,0
2024-02-13 16:19:46.622163,1132.09,0
2024-02-13 16:29:25.268786,1132.09,0
2024-02-13 16:38:56.377580,1132.09,0
2024-02-13 16:48:55.896630,1132.09,0
2024-02-13 16:58:57.070289,1132.09,0
2024-02-13 17:08:55.485551,1132.09,0
2024-02-13 17:19:46.379923,1132.09,0
2024-02-13 17:29:37.491223,1132.09,0
2024-02-13 17:39:42.607435,1132.09,0
2024-02-13 17:48:57.910171,1132.09,0
2024-02-13 17:59:35.585982,1132.09,0
2024-02-13 18:08:48.757396,1132.09,0
2024-02-13 18:29:34.944474,1132.09,0
2024-02-13 18:39:40.923910,1132.09,0
2024-02-13 18:49:44.382288,1132.09,0
2024-02-13 18:59:37.795334,1132.09,0
2024-02-13 19:09:45.874977,1132.09,0
2024-02-13 19:19:36.921037,1132.09,0
2024-02-13 19:29:43.816711,1132.09,0
2024-02-13 19:38:41.582049,1132.09,0
2024-02-13 19:49:49.852784,1132.09,0
2024-02-13 19:59:40.987537,1132.09,0
2024-02-13 20:09:47.989306,1132.09,0
2024-02-13 20:19:39.918917,1132.09,0
2024-02-13 20:29:47.115359,1132.09,0
2024-02-13 20:38:44.170172,1132.09,0
2024-02-13 20:46:54.488049,1132.09,0
2024-02-13 20:53:52.241802,1132.09,0
2024-02-13 21:14:47.079014,1132.09,0
2024-02-13 21:24:38.967952,1132.09,0
2024-02-13 21:33:53.065055,1132.09,0
2024-02-13 21:43:51.846700,1132.09,0
2024-02-13 21:53:50.676569,1132.09,0
2024-02-14 15:29:54.322772,1132.09,0
2024-02-14 15:38:32.842915,1132.09,0
2024-02-14 15:55:31.745150,1132.09,0
2024-02-14 16:04:39.688848,1132.09,0
2024-02-14 16:13:53.139005,1132.09,0
2024-02-14 16:24:46.164980,1132.09,0
2024-02-14 16:33:46.054400,1132.09,0
2024-02-14 16:44:39.572814,1132.09,0
2024-02-14 16:54:47.875818,1132.09,0
2024-02-14 17:03:46.668550,1132.09,0
2024-02-14 17:14:19.453661,1132.09,0
2024-02-14 17:24:27.154299,1132.09,0
2024-02-14 17:34:50.134808,1132.09,0
2024-02-14 17:44:44.412459,1132.09,0
2024-02-14 17:54:37.073193,1132.09,0
2024-02-14 18:03:50.885071,1132.09,0
2024-02-14 18:13:50.115388,1132.09,0
2024-02-14 18:22:55.495312,1132.09,0
2024-02-14 18:27:49.197872,1132.09,0
2024-02-14 18:34:31.488840,1132.09,0
2024-02-14 18:44:40.748543,1132.09,0
2024-02-14 18:54:50.345981,1132.09,0
2024-02-14 19:04:53.264858,1132.09,0
2024-02-14 19:14:02.850566,1132.09,0
2024-02-14 19:24:54.545439,1132.09,0
2024-02-14 19:35:12.960009,1132.09,0
2024-02-14 19:44:51.539036,1132.09,0
2024-02-14 19:54:45.388711,1132.09,0
2024-02-14 20:04:35.015816,1132.09,0
2024-02-14 20:14:43.309457,1132.09,0
2024-02-14 20:24:37.911132,1132.09,0
2024-02-14 20:34:46.103383,1132.09,0
2024-02-14 20:44:39.173195,1132.09,0
2024-02-14 20:53:31.279935,1132.09,0
2024-02-14 21:04:40.687414,1132.09,0
2024-02-14 21:14:44.108839,1132.09,0
2024-02-14 21:24:36.968445,1132.09,0
2024-02-14 21:34:33.506069,1132.09,0
2024-02-14 21:44:09.761099,1132.09,0
2024-02-14 21:53:27.707322,1132.09,0
2024-02-15 15:04:40.824924,1132.09,0
2024-02-15 15:14:49.832255,1132.09,0
2024-02-15 15:24:40.909938,1132.09,0
2024-02-15 15:34:48.032124,1132.09,0
2024-02-15 15:44:39.652705,1132.09,0
2024-02-15 15:53:10.180330,1132.09,0
2024-02-15 16:04:50.532197,1132.09,0
2024-02-15 16:13:53.061572,1132.09,0
2024-02-15 16:24:45.134882,1132.09,0
2024-02-15 16:32:48.613125,1132.09,0
2024-02-15 16:40:22.289848,1132.09,0
2024-02-15 16:48:51.482699,1132.09,0
2024-02-15 16:59:42.718625,1132.09,0
2024-02-15 17:09:52.228097,1132.09,0
2024-02-15 17:19:23.448867,1132.09,0
2024-02-15 17:28:50.869062,1132.09,0
2024-02-15 17:39:42.903131,1132.09,0
2024-02-15 17:49:49.081027,1132.09,0
2024-02-15 17:58:47.853211,1132.09,0
2024-02-15 18:09:40.320033,1132.09,0
2024-02-15 18:18:54.315115,1132.09,0
2024-02-15 18:29:57.773950,1132.09,0
2024-02-16 15:19:50.575463,1132.09,0
2024-02-16 15:29:47.838144,1132.09,0
2024-02-16 15:38:43.606032,1132.09,0
2024-02-16 15:48:40.317571,1132.09,0
2024-02-16 15:59:48.655201,1132.09,0
2024-02-16 16:08:46.327480,1132.09,0
2024-02-16 16:18:52.782590,1132.09,0
2024-02-16 16:29:43.568596,1132.09,0
2024-02-16 16:39:34.229387,1132.09,0
2024-02-16 16:49:41.864471,1132.09,0
2024-02-16 16:59:23.524703,1132.09,0
2024-02-16 17:09:47.523798,1132.09,0
2024-02-16 17:19:38.179101,1132.09,0
2024-02-16 17:29:47.979217,1132.09,0
2024-02-16 17:38:47.361255,1132.09,0
2024-02-16 17:47:53.700916,1132.09,0
2024-02-16 17:55:30.049189,1132.09,0
2024-02-16 18:04:12.218184,1132.09,0
2024-02-16 18:14:49.393301,1132.09,0
2024-02-16 18:24:41.961746,1132.09,0
2024-02-16 18:34:48.941834,1132.09,0
2024-02-16 18:44:41.860262,1132.09,0
2024-02-16 18:53:01.229865,1132.09,0
2024-02-16 19:04:39.977551,1132.09,0
2024-02-16 19:13:55.856148,1132.09,0
2024-02-16 19:24:48.933079,1132.09,0
2024-02-16 19:34:41.039015,1132.09,0
2024-02-16 19:43:54.693709,1132.09,0
2024-02-16 19:53:54.371945,1132.09,0
2024-02-16 20:04:48.484468,1132.09,0
2024-02-16 20:13:48.461788,1132.09,0
2024-02-16 20:24:41.625925,1132.09,0
2024-02-16 20:34:47.367505,1132.09,0
2024-02-16 20:44:40.197387,1132.09,0
2024-02-16 20:53:53.390496,1132.09,0
2024-02-16 21:04:47.921336,1132.09,0
2024-02-16 21:13:46.681673,1132.09,0
2024-02-16 21:24:40.399513,1132.09,0
2024-02-16 21:33:22.289015,1132.09,0
2024-02-16 21:43:52.248564,1132.09,0
2024-02-16 21:53:51.276461,1132.09,0
2024-02-19 15:09:59.590556,1132.09,0
2024-02-19 15:19:40.724717,1132.09,0
2024-02-19 15:29:50.447671,1132.09,0
2024-02-19 15:39:42.000533,1132.09,0
2024-02-19 15:49:47.213433,1132.09,0
2024-02-19 15:56:04.249434,1132.09,0
2024-02-19 16:04:40.456747,1132.09,0
2024-02-19 16:14:47.367592,1132.09,0
2024-02-19 16:24:39.848322,1132.09,0
2024-02-19 16:34:44.828691,1132.09,0
2024-02-19 16:43:42.040660,1132.09,0
2024-02-19 16:54:47.039612,1132.09,0
2024-02-19 17:04:37.194970,1132.09,0
2024-02-19 17:14:42.648098,1132.09,0
2024-02-19 17:24:49.613934,1132.09,0
2024-02-19 17:34:43.316894,1132.09,0
2024-02-19 17:43:42.926139,1132.09,0
2024-02-19 17:54:48.614240,1132.09,0
2024-02-19 18:04:39.315386,1132.09,0
2024-02-19 18:14:44.442128,1132.09,0
2024-02-19 18:24:37.830698,1132.09,0
2024-02-19 18:34:47.218737,1132.09,0
2024-02-19 18:43:45.873578,1132.09,0
2024-02-19 18:54:39.079576,1132.09,0
2024-02-19 19:04:46.328367,1132.09,0
2024-02-19 19:14:41.576849,1132.09,0
2024-02-19 19:24:49.858281,1132.09,0
2024-02-19 19:34:42.562859,1132.09,0
2024-02-19 19:43:56.339069,1132.09,0
2024-02-19 19:54:51.452629,1132.09,0
2024-02-19 20:04:43.995683,1132.09,0
2024-02-19 20:14:37.050202,1132.09,0
2024-02-19 20:24:45.429137,1132.09,0
2024-02-19 20:34:39.012802,1132.09,0
2024-02-19 20:43:51.694082,1132.09,0
2024-02-19 20:54:44.808051,1132.09,0
2024-02-19 21:04:38.333691,1132.09,0
2024-02-19 21:14:47.260013,1132.09,0
2024-02-19 21:24:40.785297,1132.09,0
2024-02-19 21:34:49.407306,1132.09,0
2024-02-19 21:43:46.804738,1132.09,0
2024-02-19 21:54:39.405457,1132.09,0
2024-02-20 15:09:57.079174,1132.09,0
2024-02-20 15:19:51.097928,1132.09,0
2024-02-20 15:29:46.594531,1132.09,0
2024-02-20 15:38:46.409298,1132.09,0
2024-02-20 15:49:42.817559,1132.09,0
2024-02-20 15:57:53.488228,1132.09,0
2024-02-20 16:05:36.114645,1132.09,0
2024-02-20 16:14:49.749319,1132.09,0
2024-02-20 16:24:46.884455,1132.09,0
2024-02-20 16:34:46.557021,1132.09,0
2024-02-20 16:44:43.813638,1132.09,0
2024-02-20 16:54:46.701289,1132.09,0
2024-02-20 17:05:08.008795,1132.09,0
2024-02-20 17:15:04.809945,1132.09,0
2024-02-20 17:23:06.323162,1132.09,0
2024-02-20 17:35:05.403948,1132.09,0
2024-02-20 17:45:00.280819,1132.09,0
2024-02-20 17:54:53.895209,1132.09,0
2024-02-20 18:04:56.158051,1132.09,0
2024-02-20 18:15:02.493882,1132.09,0
2024-02-20 18:24:03.551602,1132.09,0
2024-02-20 18:34:16.624346,1132.09,0
2024-02-20 18:54:46.158534,1132.09,0
2024-02-20 19:04:53.140634,1132.09,0
2024-02-20 19:14:59.008318,1132.09,0
2024-02-20 19:23:52.904946,1132.09,0
2024-02-20 19:34:27.037824,1132.09,0
2024-02-20 19:44:04.044118,1132.09,0
2024-02-20 19:54:54.650922,1132.09,0
2024-02-20 20:04:58.403104,1132.09,0
2024-02-20 20:14:43.809436,1132.09,0
2024-02-20 20:23:53.366867,1132.09,0
2024-02-20 20:34:00.969065,1132.09,0
2024-02-20 20:44:01.063106,1132.09,0
2024-02-20 20:53:55.879628,1132.09,0
2024-02-20 21:04:08.286682,1132.09,0
2024-02-20 21:15:06.874776,1132.09,0
2024-02-20 21:24:58.422630,1132.09,0
2024-02-20 21:34:44.594219,1132.09,0
2024-02-20 21:44:46.994582,1132.09,0
2024-02-20 21:54:46.813041,1132.09,0
2024-02-21 15:20:26.389154,1132.09,0
2024-02-21 15:29:46.373989,1132.09,0
2024-02-21 15:39:37.172219,1132.09,0
2024-02-21 15:48:50.708482,1132.09,0
2024-02-21 15:57:55.799157,1132.09,0
2024-02-21 16:05:29.968084,1132.09,0
2024-02-21 16:14:35.864449,1132.09,0
2024-02-21 16:24:41.927669,1132.09,0
2024-02-21 16:34:47.180736,1132.09,0
2024-02-21 16:43:44.051158,1132.09,0
2024-02-21 16:54:35.988620,1132.09,0
2024-02-21 17:04:42.082542,1132.09,0
2024-02-21 17:13:52.730218,1132.09,0
2024-02-21 17:22:58.740426,1132.09,0
2024-02-21 17:29:40.969472,1132.09,0
2024-02-21 17:39:27.525385,1132.09,0
2024-02-21 17:49:50.980965,1132.09,0
2024-02-21 17:59:43.892149,1132.09,0
2024-02-21 18:09:25.772672,1132.09,0
2024-02-21 18:19:49.217647,1132.09,0
2024-02-21 18:29:42.493749,1132.09,0
2024-02-21 18:39:51.384340,1132.09,0
2024-02-21 18:49:44.330778,1132.09,0
2024-02-21 19:08:53.469408,1132.09,0
2024-02-21 19:19:50.127487,1132.09,0
2024-02-21 19:28:48.756719,1132.09,0
2024-02-21 19:45:55.701584,1132.09,0
2024-02-21 20:00:10.707430,1132.09,0
2024-02-21 20:12:40.850335,1132.09,0
2024-02-21 20:22:49.182063,1132.09,0
2024-02-21 20:40:54.160059,1132.09,0
2024-02-21 20:52:27.352992,1132.09,0
2024-02-21 21:03:36.330943,1132.09,0
2024-02-21 21:15:04.410809,1132.09,0
2024-02-22 19:28:58.755438,1132.09,0
2024-02-22 19:39:36.535057,1132.09,0
2024-02-23 15:34:58.656954,1132.09,0
2024-02-23 15:44:48.337416,1132.09,0
2024-02-23 15:54:47.205774,1132.09,0
2024-02-23 16:03:51.406780,1132.09,0
2024-02-23 16:14:46.539824,1132.09,0
2024-02-23 16:24:38.649525,1132.09,0
2024-02-23 16:33:52.795658,1132.09,0
2024-02-23 16:44:46.313405,1132.09,0
2024-02-23 16:54:39.071623,1132.09,0
2024-02-23 17:02:57.602390,1132.09,0
2024-02-23 17:10:33.142001,1132.09,0
2024-02-23 17:19:39.306690,1132.09,0
2024-02-23 17:28:51.908621,1132.09,0
2024-02-23 17:39:44.633171,1132.09,0
2024-02-23 17:48:40.634394,1132.09,0
2024-02-23 17:59:47.710454,1132.09,0
2024-02-23 18:08:47.254613,1132.09,0
2024-02-23 18:19:39.448083,1132.09,0
2024-02-23 18:29:46.529455,1132.09,0
2024-02-23 18:39:38.847732,1132.09,0
2024-02-23 18:48:51.491090,1132.09,0
2024-02-23 18:58:50.183780,1132.09,0
2024-02-23 19:07:53.895247,1132.09,0
2024-02-23 19:15:28.920618,1132.09,0
2024-02-23 19:23:42.675044,1132.09,0
2024-02-23 19:33:40.632580,1132.09,0
2024-02-23 19:44:48.117588,1132.09,0
2024-02-23 19:53:44.979040,1132.09,0
2024-02-23 20:04:21.767935,1132.09,0
2024-02-23 20:14:45.753982,1132.09,0
2024-02-23 20:24:04.155079,1132.09,0
2024-02-23 20:33:47.211543,1132.09,0
2024-02-23 20:43:45.155439,1132.09,0
2024-02-23 20:54:38.286560,1132.09,0
2024-02-23 21:03:51.138447,1132.09,0
2024-02-23 21:14:43.302455,1132.09,0
2024-02-23 21:23:41.482632,1132.09,0
2024-02-23 21:34:49.226902,1132.09,0
2024-02-23 21:44:42.998440,1132.09,0
2024-02-23 21:54:34.444277,1132.09,0
2024-02-26 15:04:37.450880,1132.09,0
2024-02-26 15:14:43.180982,1132.09,0
2024-02-26 15:24:36.742818,1132.09,0
2024-02-26 15:34:44.944272,1132.09,0
2024-02-26 15:44:40.472990,1132.09,0
2024-02-26 15:53:27.099887,1132.09,0
2024-02-26 16:04:36.347565,1132.09,0
2024-02-26 16:13:50.412466,1132.09,0
2024-02-26 16:24:44.533567,1132.09,0
2024-02-26 16:34:38.411910,1132.09,0
2024-02-26 16:44:47.446122,1132.09,0
2024-02-26 16:52:52.098774,1132.09,0
2024-02-26 17:00:28.308908,1132.09,0
2024-02-26 17:08:56.579151,1132.09,0
2024-02-26 17:18:55.191546,1132.09,0
2024-02-26 17:29:47.019763,1132.09,0
2024-02-26 17:39:12.456791,1132.09,0
2024-02-26 17:48:43.429498,1132.09,0
2024-02-26 17:59:35.028186,1132.09,0
2024-02-26 18:09:38.603076,1132.09,0
2024-02-26 18:18:16.735710,1132.09,0
2024-02-26 18:29:37.012616,1132.09,0
2024-02-26 18:38:47.837638,1132.09,0
2024-02-26 18:48:47.095951,1132.09,0
2024-02-26 18:59:40.406421,1132.09,0
2024-02-26 19:07:05.166181,1132.09,0
2024-02-26 19:14:40.844593,1132.09,0
2024-02-26 19:24:48.761840,1132.09,0
2024-02-26 19:33:46.776082,1132.09,0
2024-02-26 19:44:17.326282,1132.09,0
2024-02-26 19:54:43.160730,1132.09,0
2024-02-26 20:03:55.904005,1132.09,0
2024-02-26 20:15:00.124306,1132.09,0
2024-02-26 20:23:50.295232,1132.09,0
2024-02-26 20:34:47.155617,1132.09,0
2024-02-26 20:44:39.335597,1132.09,0
2024-02-26 20:53:54.067380,1132.09,0
2024-02-26 21:03:53.785708,1132.09,0
2024-02-26 21:14:46.966724,1132.09,0
2024-02-26 21:23:45.761078,1132.09,0
2024-02-26 21:33:44.438922,1132.09,0
2024-02-26 21:42:49.181317,1132.09,0
2024-02-26 21:49:30.526739,1132.09,0
2024-02-26 21:58:43.680288,1132.09,0
2024-02-27 15:04:44.026029,1132.09,0
2024-02-27 15:14:35.402717,1132.09,0
2024-02-27 15:24:41.538667,1132.09,0
2024-02-27 15:34:50.735401,1132.09,0
2024-02-27 15:44:35.366552,1132.09,0
2024-02-27 15:54:43.683218,1132.09,0
2024-02-27 16:03:42.222458,1132.09,0
2024-02-27 16:14:49.384285,1132.09,0
2024-02-27 16:23:47.468467,1132.09,0
2024-02-27 16:31:58.136503,1132.09,0
2024-02-27 16:39:48.273908,1132.09,0
2024-02-27 16:49:40.984581,1132.09,0
2024-02-27 16:59:48.106317,1132.09,0
2024-02-27 17:08:42.768462,1132.09,0
2024-02-27 17:19:34.223227,1132.09,0
2024-02-27 17:28:47.057648,1132.09,0
2024-02-27 17:39:37.305548,1132.09,0
2024-02-27 17:49:42.782156,1132.09,0
2024-02-27 17:58:01.950024,1132.09,0
2024-02-27 18:08:58.896559,1132.09,0
2024-02-27 18:19:36.059842,1132.09,0
2024-02-27 18:29:43.496749,1132.09,0
2024-02-27 18:39:36.572882,1132.09,0
2024-02-27 18:49:45.465226,1132.09,0
2024-02-27 18:58:43.338332,1132.09,0
2024-02-27 19:09:36.214426,1132.09,0
2024-02-27 19:19:44.716744,1132.09,0
2024-02-27 19:29:37.618625,1132.09,0
2024-02-27 19:39:44.825431,1132.09,0
2024-02-27 19:49:37.800593,1132.09,0
2024-02-27 19:59:45.676080,1132.09,0
2024-02-27 20:09:38.503250,1132.09,0
2024-02-27 20:18:51.791644,1132.09,0
2024-02-27 20:29:44.719377,1132.09,0
